t,phy,det,v,stat
0.005435000000000001,-3.7389545170589427e-06,7.717778268244442e-06,,
0.00544,-1.265487790821233e-07,-1.5252361560519848e-06,,
0.005445,-1.2919774458685983e-07,-4.2201519013645593e-07,,
0.00545,-1.965201784046796e-06,-5.433318094012309e-06,,
0.005455,-3.6170089633930164e-06,2.6536977167565074e-06,,
0.00546,-3.2769952922631376e-06,-1.4213955876400594e-05,,
0.005464999999999999,-1.5098839885989214e-07,-1.0168796209098783e-07,,
0.005469999999999999,5.359703488726804e-06,-2.0742545323929085e-06,,
0.005474999999999999,1.3159016457365272e-05,1.9868391747407822e-05,,
0.0054800000000000005,0.00010107244136630331,5.164767807043786e-06,,
0.005485,-8.82814031564398e-07,-5.801665978505954e-07,,
0.00549,1.2376699734980345e-06,-1.294463562763346e-05,,
0.005495,-3.06992197758159e-07,-6.694546882781866e-06,,
0.0055,-1.2667732606953764e-06,3.895873462447634e-06,,
0.0055049999999999995,-2.292083798864804e-07,-2.1242393460974657e-06,,
0.005509999999999999,2.461608983762971e-06,4.107347737823199e-06,,
0.005514999999999999,5.116581043665327e-06,-5.4579610562653384e-06,,
0.005520000000000001,5.5291275800345e-06,1.5933003274488172e-05,,
0.005525,1.392218345696771e-06,6.406467601483702e-07,,
0.00553,-1.9190066387050257e-05,3.5912214844123247e-06,,
0.005535,1.901385708205922e-05,-2.0095213747719167e-05,,
0.00554,3.873316697300257e-06,-4.543272900681894e-06,,
0.005545,2.7338085578167875e-07,1.2081622054077224e-06,,
0.005549999999999999,4.0470293603041544e-07,1.228654996192232e-05,,
0.005554999999999999,1.846511996665664e-06,5.461012934518498e-06,,
0.005559999999999999,2.3667068579393912e-06,-6.26343096929057e-06,,
0.0055650000000000005,5.19907410101654e-07,2.6478111712264562e-06,,
0.00557,-3.717751200982887e-06,-3.2514363515527984e-06,,
0.005575,-9.147131679597411e-06,8.266418526702632e-06,,
0.00558,-1.5373770474416682e-05,-1.5892836793185613e-05,,
0.005585,8.166141691112534e-06,-4.373430084129457e-07,,
0.0055899999999999995,-5.208124507049611e-06,-5.4272347072733385e-06,,
0.005594999999999999,-3.094685642571884e-06,1.9962642015235506e-05,,
0.005599999999999999,-6.470514118901924e-07,3.377720404159651e-06,,
0.005605000000000001,-4.7567963631237875e-09,-1.1849284565685168e-06,,
0.00561,-1.372353486802569e-06,-1.287297127076306e-05,,
0.005615,-3.351841491143896e-06,-4.109688558546629e-06,,
0.00562,-3.7314207400601307e-06,8.033768604361999e-06,,
0.005625,-4.099787768735743e-07,-1.0856967305986459e-06,,
0.005630000000000001,9.496419319256157e-06,2.6242306766484004e-06,,
0.005634999999999999,0.00011555754621605491,-1.1076547566404645e-05,,
0.005640000000000001,-1.0820035458232311e-05,1.4107091533503615e-05,,
0.005644999999999999,-1.7706552543416765e-07,-1.0781877367530831e-07,,
0.0056500000000000005,1.5273399467361703e-06,8.14622903162599e-06,,
0.005654999999999999,4.1860538982211606e-07,-1.9321173376939436e-05,,
0.00566,-6.215196075148579e-07,-1.9369178060434914e-06,,
0.005664999999999998,1.7714178388992333e-07,-3.3778431211415656e-07,,
0.00567,2.9428711312142653e-06,1.4372000193044979e-05,,
0.005675000000000001,6.094152254636193e-06,2.578875215600695e-06,,
0.005679999999999999,6.7619030681435095e-06,-8.434898005198164e-06,,
0.005685000000000001,-3.883817477020098e-06,-2.3054347515744717e-06,,
0.005689999999999999,2.196004825891608e-05,-1.8486694074053284e-06,,
0.005695,8.237629351284912e-06,1.3485055986875425e-05,,
0.0056999999999999985,2.316245053558736e-06,-1.042200440305101e-05,,
0.005705,-2.542841890992049e-07,5.05519341865507e-07,,
0.005709999999999998,-8.439079649169252e-08,-1.1872406489539898e-05,,
0.005715,1.1677811115096426e-06,1.7482654923936073e-05,,
0.005720000000000001,1.276587139467653e-06,5.631615872773199e-07,,
0.005724999999999999,-1.399879409786848e-06,4.022584203468102e-06,,
0.005730000000000001,-7.2884324435758e-06,-1.5802957161486516e-05,,
0.005734999999999999,-1.7792555563868288e-05,-8.893010066210689e-07,,
0.00574,3.659801316848101e-05,6.4111849504743e-06,,
0.005744999999999998,-4.630492797374892e-06,6.764197782485042e-06,,
0.00575,-5.394938788951809e-06,6.063157332475587e-07,,
0.0057550000000000014,-2.797378005910457e-06,-1.4350425722132609e-05,,
0.0057599999999999995,-4.739068196196284e-07,4.884074852546254e-06,,
0.005765000000000001,-1.0788386690941013e-07,-2.2297936061566665e-07,,
0.005769999999999999,-1.4780060476758593e-06,1.5807520874944864e-05,,
0.005775000000000001,-2.6901468994876473e-06,-1.3596256651536964e-05,,
0.005779999999999999,-1.008604059690477e-06,1.9537568399886938e-07,,
0.005785,7.526035391883801e-06,-9.841043207806446e-06,,
0.005789999999999998,8.95379427441201e-05,1.568096002699718e-05,,
0.005795,-1.4323759165585615e-05,-5.933235000688333e-07,,
0.005800000000000001,-4.532896194101665e-07,-9.905118173355217e-07,,
0.005804999999999999,3.0915755742570257e-06,-1.078022263426259e-05,,
0.005810000000000001,2.5347458206292576e-06,1.0618753972080677e-06,,
0.005814999999999999,7.555255628943596e-07,1.1842643431280803e-05,,
0.0058200000000000005,1.0732487563928153e-07,1.652692469941333e-06,,
0.005824999999999999,1.5458899820998112e-06,-1.0784074530848773e-06,,
0.00583,4.028452616133714e-06,-1.783066438111048e-05,,
0.005834999999999998,4.519250554341581e-06,7.408259205261756e-06,,
0.00584,-7.392331396583088e-06,3.2824140492602675e-07,,
0.005845000000000001,2.8708026945521894e-05,1.6228025332031755e-05,,
0.005849999999999999,1.0006911344583219e-05,-1.2622254254305163e-05,,
0.005855000000000001,2.407601027500672e-06,1.0370309752117402e-06,,
0.005859999999999999,-1.478492684466126e-06,-7.627688853193769e-06,,
0.005865,-2.0484231493288404e-06,1.2266765450656951e-05,,
0.0058699999999999985,-7.674515175006164e-07,-2.415251531662379e-06,,
0.005875,4.9912261724056096e-08,-4.391684886169605e-06,,
0.005879999999999998,-1.4482070775406367e-06,-7.124462961000243e-06,,
0.005885,-5.5705558193196546e-06,3.040175554485157e-06,,
0.005890000000000001,-1.1405131085699756e-05,1.4863586316364517e-05,,
0.005894999999999999,5.199123965787848e-06,-1.8913314447797092e-07,,
0.005900000000000001,-1.0018360585814172e-05,-2.3869072935516235e-06,,
0.005904999999999999,-7.523001903705084e-06,-1.9537972888402008e-05,,
0.00591,-3.095118707115434e-06,6.556419891228976e-06,,
0.005914999999999998,4.6370222826979306e-07,4.834975748047385e-07,,
0.00592,1.591858581492526e-06,1.6581806496932513e-05,,
0.0059250000000000014,6.506552294631509e-07,-9.685012851453147e-06,,
0.0059299999999999995,-3.1978506676721674e-07,2.0338774735663356e-06,,
0.005935000000000001,1.2935820137645485e-06,-7.209838357981528e-06,,
0.005939999999999999,8.272851137881078e-06,8.885356503440789e-06,,
0.005945000000000001,5.361551549303656e-05,-4.156624895861576e-06,,
0.005949999999999999,-4.700037686881766e-06,-4.926834057172611e-06,,
0.005955,5.128745651755722e-06,-5.076016605194263e-06,,
0.005959999999999998,5.929557472499515e-06,4.926073605825796e-06,,
0.005965,3.2394527928797673e-06,1.5256253128038518e-05,,
0.005970000000000001,1.0494430239624246e-07,1.5024121545412905e-07,,
0.005974999999999999,-1.2628963149004055e-06,-3.854195302602611e-06,,
0.005980000000000001,-4.843778537776279e-07,-2.0046567692933814e-05,,
0.005984999999999999,6.896090325628761e-07,3.927888763070411e-06,,
0.0059900000000000005,-1.2340160298261514e-06,1.1589293331812206e-06,,
0.005994999999999999,-1.720036287143175e-05,1.7726264180551678e-05,,
0.006,2.9528855984465633e-05,-5.888701658013084e-06,,
0.006004999999999998,3.925042050595462e-06,2.2854994278286524e-06,,
0.00601,-3.2181570054984774e-06,-9.315011240007712e-06,,
0.006015000000000001,-4.94787977075444e-06,5.506633422117373e-06,,
0.006019999999999999,-3.1688309743136465e-06,-5.2615171808613465e-06,,
0.006025000000000001,-3.5688422901002653e-07,-2.1067203543278962e-06,,
0.006029999999999999,1.0850029418511628e-06,-3.4749229733887515e-06,,
0.006035,2.935625922415385e-07,6.657458857935765e-06,,
0.0060399999999999985,-1.202072961293377e-06,1.260510534531437e-05,,
0.006045,1.6856200453680945e-06,9.450990642121492e-07,,
0.006049999999999998,-0.00011444846051861926,-5.87834355572863e-06,,
0.006055,-1.2421685746084468e-05,-1.8785823949232624e-05,,
0.006060000000000001,-3.091049641842766e-06,1.023166926484232e-06,,
0.006064999999999999,2.522311546737559e-06,3.0664119093757674e-06,,
0.006070000000000001,4.414039069851645e-06,1.887508587372866e-05,,
0.006074999999999999,3.0184922282567634e-06,-1.8672527163588302e-06,,
0.00608,3.6976968100077023e-07,9.420067721026223e-07,,
0.006084999999999998,-1.0569431219450565e-06,-1.31598708907145e-05,,
0.00609,-5.931357504766828e-08,1.6475733664708701e-06,,
0.0060950000000000015,2.0235782924244457e-06,-4.897700012181082e-06,,
0.0060999999999999995,-6.988996123258631e-06,3.7157492856081466e-06,,
0.006105000000000001,1.4118899133202389e-05,-8.940528788426064e-07,,
0.006109999999999999,8.019760744924407e-06,7.550786005059416e-06,,
0.006115000000000001,2.2079909502352302e-06,6.4048309223149745e-06,,
0.006119999999999999,-2.482023707179136e-06,2.822751642364294e-07,,
0.006125,-4.1977335928033645e-06,-8.049863689519191e-06,,
0.006129999999999998,-2.810894013474835e-06,-1.4199348863542423e-05,,
0.006135,-1.6340948282458137e-07,-2.9685094047053187e-07,,
0.006140000000000001,1.1799243675789967e-06,6.1993007068833214e-06,,
0.006144999999999999,-2.915926579802194e-07,1.7609119261929414e-05,,
0.006150000000000001,-3.9737955004159645e-06,1.0196640424944974e-06,,
0.006154999999999999,-7.257156989847326e-06,-2.502223564709334e-06,,
0.0061600000000000005,-8.353863372795812e-06,-1.6023404804506046e-05,,
0.006164999999999999,-5.8448760670030885e-06,-2.1121889753505584e-06,,
0.00617,-1.2107130356470752e-06,-2.0094229043178727e-06,,
0.006174999999999998,2.8604092039789035e-06,1.0294178755843449e-05,,
0.00618,4.16815618475553e-06,2.977711324821591e-06,,
0.006185000000000001,2.485516053319361e-06,6.0909622675594435e-06,,
0.006189999999999999,-3.0272160411408803e-07,-2.3249112306181446e-06,,
0.006195000000000001,-1.4787863975799654e-06,-3.023462216209888e-06,,
0.006199999999999999,9.902627113222592e-07,-8.642967180256358e-06,,
0.0062050000000000004,-5.4922503462699774e-05,-5.586096330568795e-06,,
0.0062099999999999985,4.530650592008335e-06,1.915118585134516e-06,,
0.006215,6.424274015627455e-06,9.00512075178181e-06,,
0.006219999999999998,4.279257919410561e-06,1.1423574050025946e-05,,
0.006225,1.9788237170963864e-08,2.698971191081267e-07,,
0.006230000000000001,-3.5094732777801203e-06,-7.109483429196351e-06,,
0.006234999999999999,-4.157102769058623e-06,-1.3959568345907764e-05,,
0.006240000000000001,-1.9005513785238148e-06,-3.0394394075084396e-06,,
0.006244999999999999,1.1432342116490627e-06,3.4644493121371426e-06,,
0.00625,2.058560898355997e-06,1.2970309639979616e-05,,
0.006254999999999998,-3.908742763969895e-06,5.627710265563424e-06,,
0.00626,6.142934858906915e-07,1.009772585954424e-06,,
0.0062650000000000015,-4.333329680540776e-06,-9.151032240883243e-06,,
0.0062699999999999995,-5.29897998162048e-06,-7.227495827699701e-06,,
0.006275000000000001,-2.7371772423846064e-06,-5.23613113977801e-06,,
0.006279999999999999,1.4071471590279094e-06,3.800054882658679e-06,,
0.006285000000000001,4.251488948259098e-06,7.236246952314826e-06,,
0.006289999999999999,3.912241474771785e-06,8.251668071728927e-06,,
0.006295,8.14849679892553e-07,1.6058207776590317e-06,,
0.006299999999999998,-2.611409194946713e-06,-5.4409493763362656e-06,,
0.006305,-3.5110380539280574e-06,-9.4253442633987e-06,,
0.006310000000000001,-3.257368680956829e-06,-5.814201227315623e-06,,
0.006314999999999999,1.3969098695165222e-06,2.0909982256380536e-06,,
0.006320000000000001,4.351041065016861e-06,8.576023637726483e-06,,
0.006324999999999999,4.1442965317069e-06,8.076308577682477e-06,,
0.0063300000000000006,9.288837740289561e-07,2.1555656903611393e-06,,
0.006334999999999999,-2.9963422573011883e-06,-5.9745912627592534e-06,,
0.00634,-4.779885540876389e-06,-8.250767674324603e-06,,
0.006344999999999998,-3.0480024062256914e-06,-6.391094334089613e-06,,
0.00635,1.1587508267686195e-06,2.2440854533649665e-06,,
0.006355000000000001,5.465937999636566e-06,6.734922283230246e-06,,
0.006359999999999999,0.0001336806454033136,9.675414096161384e-06,,
0.006365000000000001,3.112950013777353e-07,1.8064319826025826e-06,,
0.006369999999999999,-2.4530295040719465e-06,-4.270356800860853e-06,,
0.0063750000000000005,-4.055338118542277e-06,-1.125330370850631e-05,,
0.0063799999999999985,-2.5450662569661914e-06,-5.3686634160838954e-06,,
0.006385,1.2065016636249168e-06,1.693097139623821e-06,,
0.006389999999999998,4.445273051511403e-06,1.0720324769089232e-05,,
0.006395,4.576296848582893e-06,7.799177241860909e-06,,
0.006400000000000001,1.0128512867859167e-06,2.9937390682877456e-07,,
0.006404999999999999,-4.741853655611962e-06,-8.102601557192662e-06,,
0.006410000000000001,-1.558788052842805e-05,-8.729170944929098e-06,,
0.006414999999999999,1.4586322429751043e-06,-1.3088392219690543e-06,,
0.00642,7.691066989740916e-07,3.83973494559119e-06,,
0.006424999999999998,2.9393753735998095e-06,8.10491372427465e-06,,
0.00643,3.0839670957801904e-06,1.296438498864966e-06,,
0.0064350000000000015,3.505609394325733e-07,1.3170443484166366e-06,,
0.0064399999999999995,-3.388477863700118e-06,-6.160887741954864e-06,,
0.006445000000000001,-5.113463740674158e-06,-5.429103649295562e-07,,
0.006449999999999999,-2.894093712567329e-06,-6.462398966572072e-06,,
0.006455000000000001,2.9354856937772423e-06,3.3411904121962442e-06,,
0.006459999999999999,1.2453519198582203e-05,-4.665911351826572e-07,,
0.006465,-1.4681840866250448e-05,1.0712758469180015e-05,,
0.006469999999999998,-1.8276167442199845e-07,-1.9255232211494758e-07,,
0.006475,-1.4262471547665857e-06,1.1949026176033058e-06,,
0.006480000000000001,-2.6565691769641968e-06,-1.3364142488417539e-05,,
0.0064849999999999994,-1.2537652586179704e-06,-2.746049398630741e-06,,
0.006490000000000001,2.1725192750235506e-06,-1.201635646438484e-06,,
0.006494999999999999,4.85270450444998e-06,1.4003834844775941e-05,,
0.006500000000000001,4.031014231859602e-06,5.035933669751327e-06,,
0.006504999999999999,-1.100171987761061e-06,2.5461317755262453e-07,,
0.00651,-1.0050619957931119e-05,-1.2560506450166769e-05,,
0.006514999999999998,-0.00012819547205531435,-6.399344564361496e-06,,
0.00652,1.3838439578654952e-06,1.6166092466211172e-06,,
0.006525000000000001,-3.8610406112342605e-08,9.29103675522732e-06,,
0.006529999999999999,1.5549920615624458e-06,6.742601522870204e-06,,
0.006535000000000001,1.4184619493806303e-06,-4.13022070356753e-06,,
0.006539999999999999,-1.1814049429819883e-06,-4.714134657306992e-06,,
0.0065450000000000005,-4.141493064097052e-06,-6.144103762552289e-06,,
0.0065499999999999985,-4.391178205110757e-06,6.815791268474338e-06,,
0.006555,-2.298069721882465e-07,-4.912164636524192e-07,,
0.006559999999999998,7.990464396067062e-06,4.815392842044672e-06,,
0.006565,2.7635174933823458e-05,-9.11346182823173e-06,,
0.006570000000000001,-5.774756316840123e-06,5.601099875073482e-06,,
0.006574999999999999,1.3394140837031345e-06,-3.0466910253322647e-06,,
0.006580000000000001,-2.125544652576401e-08,1.0485537240484237e-05,,
0.006584999999999999,-9.570268754558453e-07,-9.955407126228472e-06,,
0.00659,5.606033072327456e-07,1.148845552755793e-06,,
0.006594999999999998,3.2625788196990112e-06,-1.0518144462805984e-05,,
0.0066,4.135380765935286e-06,1.3043954373127236e-05,,
0.0066050000000000015,9.026114122424047e-07,5.981115020067761e-07,,
0.0066099999999999996,-6.4054011028663145e-06,8.995411827957525e-06,,
0.006615000000000001,-1.818908730579882e-05,-1.4560168357514151e-05,,
0.006619999999999999,2.3271463409848067e-05,-1.9826520808331546e-06,,
0.006625000000000001,-2.7555325192564376e-06,-5.9358561077969635e-06,,
0.006629999999999999,-1.8660141812034079e-06,1.4419276657619179e-05,,
0.006635,5.213594615482603e-08,2.8822320171553138e-06,,
0.006639999999999998,-2.627723650221972e-07,1.5886550093044223e-06,,
0.006645,-2.3516221137038587e-06,-1.2743817295770622e-05,,
0.006650000000000001,-3.4526707419135687e-06,-3.266567568117958e-06,,
0.0066549999999999995,-9.870905513056556e-07,3.6055841924406995e-06,,
0.006660000000000001,5.301895073361894e-06,9.82367813618135e-06,,
0.006664999999999999,1.3762888966344755e-05,3.18642144738537e-06,,
0.006670000000000001,5.8199423335978546e-05,-9.079839707357235e-06,,
0.006674999999999999,5.203648447202518e-06,-6.060260485103671e-06,,
0.00668,4.21277935544531e-06,-2.7523234378865624e-06,,
0.006684999999999998,1.097231189397468e-06,1.4219061437360801e-05,,
0.00669,1.1159937997103295e-07,1.9048442519188119e-06,,
0.006695000000000001,1.4083165499843602e-06,2.1082997097741834e-06,,
0.006699999999999999,2.4945996283843896e-06,-1.843931132708865e-05,,
0.006705000000000001,6.602679987202393e-07,2.1998138126396295e-06,,
0.006709999999999999,-4.5414221276750435e-06,-1.4053669671376253e-06,,
0.0067150000000000005,-1.0686742406666405e-05,2.125666907763731e-05,,
0.0067199999999999985,-1.4463333811114945e-05,-5.867794751867941e-06,,
0.006725,-1.169830757227476e-05,7.786474920995386e-07,,
0.006729999999999998,-7.288716035577898e-06,-2.2338031906929744e-05,,
0.006735,-2.2547511346205202e-06,8.804014637398184e-06,,
0.006740000000000001,1.5137409354387973e-07,-3.3062898873663276e-07,,
0.006744999999999999,-3.5435307426608796e-07,2.152951740366559e-05,,
0.006750000000000001,-1.3885107409021334e-06,-1.0822363337716495e-05,,
0.006754999999999999,-1.5717935300552087e-07,1.2171686282105996e-07,,
0.00676,3.895628941919445e-06,-1.886176175706075e-05,,
0.0067649999999999984,8.069282172040614e-06,1.1848737099084618e-05,,
0.00677,6.350904373861574e-06,-1.679802317782292e-07,,
0.0067750000000000015,4.58288123847224e-05,1.453451296571158e-05,,
0.00678,1.152109169193219e-05,-1.1911422735208565e-05,,
0.006785000000000001,3.074390359323494e-06,4.4504896047809474e-07,,
0.006789999999999999,-8.270011554897374e-07,-8.885006130172073e-06,,
0.006795000000000001,-8.796958172275431e-07,1.1122325038383024e-05,,
0.006799999999999999,2.944690542661336e-07,-8.965165836103088e-07,,
0.006805,-2.44049808099085e-07,2.3458697450546147e-06,,
0.006809999999999998,-3.1168868699649576e-06,-9.65286239230159e-06,,
0.006815,-5.587991787592898e-06,1.444962555503896e-06,,
0.006820000000000001,-1.8865695429420342e-06,4.601475140475869e-06,,
0.0068249999999999995,6.7824054035681e-05,7.70816415750437e-06,,
0.006830000000000001,-1.7670564753128992e-05,-2.003762016924386e-06,,
0.006834999999999999,-3.012850985072007e-06,-1.1472423333811122e-05,,
0.006840000000000001,2.186839592694149e-06,-5.5026549456124025e-06,,
0.006844999999999999,2.2439671877818323e-06,2.4881467603762746e-06,,
0.00685,5.322776533505854e-07,1.781940224007996e-05,,
0.006854999999999998,2.483229009091021e-07,3.2392384581817366e-06,,
0.00686,2.0329074671628575e-06,-2.8243719789129798e-06,,
0.006865000000000001,3.219853995402062e-06,-2.3263606540815885e-05,,
0.006869999999999999,-9.99507121940881e-07,-1.0934628751918749e-06,,
0.006875000000000001,-2.5141828090182473e-05,2.956301739902991e-06,,
0.006879999999999999,2.8330971545836347e-05,2.7516618511220714e-05,,
0.0068850000000000005,1.277267783683137e-06,-7.967875585206844e-07,,
0.0068899999999999986,-4.3249627752695134e-06,-2.8491843534826657e-06,,
0.006895,-3.4517588313438157e-06,-3.039156450503564e-05,,
0.006899999999999998,-7.300072363077086e-07,2.3362419909462305e-06,,
0.006905,3.692974572572003e-07,2.4907239937517848e-06,,
0.006910000000000001,-6.7151542693839e-07,3.180455148403444e-05,,
0.006914999999999999,-1.2181505037439272e-06,-3.472479804396648e-06,,
0.006920000000000001,2.4647049385159987e-06,-1.8898296234309743e-06,,
0.006924999999999999,1.4843745631707314e-05,-3.176791082257812e-05,,
0.00693,-7.640441322675588e-05,4.192442430292972e-06,,
0.0069349999999999985,3.1571460150671913e-06,1.0735979019026535e-06,,
0.00694,6.9229255616724934e-06,3.0377220519475832e-05,,
0.0069450000000000015,3.924499466096018e-06,-4.516327620008646e-06,,
0.00695,-5.99450965253588e-08,-8.314302640750258e-08,,
0.006955000000000001,-1.5935674816862697e-06,-2.7794265305293707e-05,,
0.006959999999999999,-6.274362506836192e-07,4.48997571852842e-06,,
0.006965000000000001,4.379176556820579e-08,-1.0311354168287827e-06,,
0.006969999999999999,-2.4141102391478537e-06,2.4228012472588208e-05,,
0.006975,-8.229294274799446e-06,-4.176726342441972e-06,,
0.006979999999999998,-1.8533369620838717e-05,2.214310029478583e-06,,
0.006985,-1.1635867625885453e-05,-1.9915432695169088e-05,,
0.006990000000000001,-9.013947535913558e-06,3.6495737563295202e-06,,
0.0069949999999999995,-2.9286393103993577e-06,-3.4112988820701985e-06,,
0.007000000000000001,1.91586428949963e-06,1.5103633245980956e-05,,
0.007004999999999999,2.974742816078593e-06,-2.984173415260958e-06,,
0.007010000000000001,1.2289706637211952e-06,4.570557008326758e-06,,
0.007014999999999999,-1.177770211740059e-07,-1.0034365588146462e-05,,
0.00702,1.0842722824934661e-06,2.2530964562596464e-06,,
0.007024999999999998,3.2202224114462586e-06,-5.646916975984295e-06,,
0.00703,-3.081920534184599e-06,4.931556869905413e-06,,
0.007035000000000001,2.7960178173615147e-05,-1.521502374300009e-06,,
0.007039999999999999,8.98277640231848e-06,6.603525649581925e-06,,
0.007045000000000001,3.49278585517432e-08,7.85873693206636e-09,,
0.007049999999999999,-4.270030508793524e-06,8.442426797088607e-07,,
0.0070550000000000005,-3.5992609181610518e-06,-7.412894935048319e-06,,
0.007059999999999999,-4.994257548348842e-07,-4.619835025719092e-06,,
0.007065,1.3880122436343713e-06,-2.6428134228442025e-07,,
0.007069999999999998,6.350954871072796e-07,8.057168380372341e-06,,
0.007075,-3.1786792121646515e-07,8.776098982893386e-06,,
0.007080000000000001,5.1016187034710056e-06,-1.8773453752263483e-07,,
0.007084999999999999,-0.00013368801858039574,-8.527746712469697e-06,,
0.007090000000000001,-5.116876242302997e-06,-1.2384448215101323e-05,,
0.007094999999999999,4.1636744854597976e-06,4.930092035888203e-07,,
0.0071,5.767465100728226e-06,8.82440943614605e-06,,
0.0071049999999999985,2.487659160163106e-06,1.5386969817371102e-05,,
0.00711,-1.5956279235459913e-06,-6.434675416450458e-07,,
0.007114999999999998,-2.9532126966690114e-06,-8.954108637862992e-06,,
0.00712,-1.3562843139970029e-06,-1.7756710366016726e-05,,
0.007125000000000001,1.127249475604031e-07,6.401907010242923e-07,,
0.007129999999999999,-2.3405386107416396e-06,8.92957304764998e-06,,
0.007135000000000001,-1.785452681029507e-05,1.9493332883839483e-05,,
0.007139999999999999,-3.2730177228527923e-06,-4.916369068266101e-07,,
0.007145,-7.592309003132785e-06,-8.767851278585149e-06,,
0.007149999999999998,-4.828862086185963e-06,-2.0618210276597748e-05,,
0.007155,5.173408579561687e-07,2.118113461095291e-07,,
0.007160000000000001,3.948285011550346e-06,8.488888813047007e-06,,
0.0071649999999999995,3.249159764031996e-06,2.1169347892681016e-05,,
0.007170000000000001,6.013264691456489e-08,1.8148617264306244e-07,,
0.007174999999999999,-1.9373497525349823e-06,-8.114232664821083e-06,,
0.007180000000000001,-7.857296613839447e-07,-2.1196482290826638e-05,,
0.007184999999999999,9.594016023893338e-08,-6.682322056094254e-07,,
0.00719,1.565071573215764e-05,7.665890477486748e-06,,
0.007194999999999998,7.445181670859223e-06,2.0756542408660246e-05,,
0.0072,1.0751406282251482e-06,1.2275208628638594e-06,,
0.007205000000000001,-3.93545491868872e-06,-7.165384993249191e-06,,
0.007209999999999999,-4.5745355105212804e-06,-1.9909641704739024e-05,,
0.007215000000000001,-1.17067483484015e-06,-1.8386428696496286e-06,,
0.007219999999999999,2.693020959693222e-06,6.633016925894907e-06,,
0.0072250000000000005,3.486139391874603e-06,1.8715727662192098e-05,,
0.007229999999999999,1.076072776464471e-06,2.4818995278273017e-06,,
0.007235,-5.368238210194991e-07,-6.0873129816924915e-06,,
0.007239999999999998,-0.0001457884650149032,-1.7231854611938178e-05,,
0.007245,-2.744558147696997e-06,-3.1391678076067866e-06,,
0.007250000000000001,3.340461228391287e-06,5.544656572500189e-06,,
0.007254999999999999,5.11018886667188e-06,1.5510105089337506e-05,,
0.007260000000000001,2.1965280795160616e-06,3.7942386759112014e-06,,
0.007264999999999999,-2.41515902722562e-06,-5.019077251061969e-06,,
0.00727,-4.476680476579178e-06,-1.3596145508230797e-05,,
0.0072749999999999985,-2.257910525222185e-06,-4.432966375240952e-06,,
0.00728,1.9419346982303513e-06,4.522160300506863e-06,,
0.007284999999999998,4.034709845908865e-06,1.1528297882113306e-05,,
0.00729,2.2093368139995855e-06,5.0432646167534485e-06,,
0.007295000000000001,-2.4769743333158884e-06,-4.063060492601554e-06,,
0.007299999999999999,-4.631024296698982e-06,-9.337088416342568e-06,,
0.007305000000000001,-2.627159578390681e-06,-5.6149821424159426e-06,,
0.007309999999999999,1.8245960864947488e-06,3.648588583519618e-06,,
0.007315,4.5459878893131e-06,7.045235619740428e-06,,
0.007319999999999998,2.887932454007172e-06,6.139699117213781e-06,,
0.007325,-1.70546113201259e-06,-3.283343166601556e-06,,
0.0073300000000000014,-4.96671483767359e-06,-4.667946693178693e-06,,
0.0073349999999999995,-3.6695877624923246e-06,-6.6104727973513365e-06,,
0.007340000000000001,2.236237054932765e-06,2.969873463141093e-06,,
0.007344999999999999,-2.569665680783708e-06,2.2135189632308914e-06,,
0.007350000000000001,1.6544826600043766e-06,7.021556803983461e-06,,
0.007354999999999999,-1.181173114845014e-06,-2.708848569503924e-06,,
0.00736,-3.849150304644937e-06,3.158494561772512e-07,,
0.007364999999999998,-2.8403070816496496e-06,-7.368126518027738e-06,,
0.00737,1.3499826214804076e-06,2.4992283000949074e-06,,
0.007375000000000001,4.764736167203749e-06,-2.9229940802004075e-06,,
0.007379999999999999,3.7259712367564617e-06,7.6460193990196e-06,,
0.007385000000000001,-1.7271078257592353e-06,-2.3384215320742404e-06,,
0.007389999999999999,-8.456582923038454e-06,5.614579921870346e-06,,
0.0073950000000000005,-9.993752945114763e-05,-7.85151485353338e-06,,
0.007399999999999999,-2.0300514880205724e-09,2.222427924973109e-06,,
0.007405,1.8792838372941242e-06,-8.399743503800753e-06,,
0.007409999999999998,1.966767823103953e-06,7.981162191365827e-06,,
0.007415,-1.058420977083246e-06,-2.145966089689725e-06,,
0.007420000000000001,-4.000853874800335e-06,1.1288503619955507e-05,,
0.007424999999999999,-3.187341521182655e-06,-8.031666073969558e-06,,
0.007430000000000001,1.556718373803816e-06,2.1025881451690268e-06,,
0.007434999999999999,6.30182768397685e-06,-1.4290069467292306e-05,,
0.00744,6.081374867045649e-06,7.999840987806176e-06,,
0.0074449999999999985,-6.610184020809327e-06,-2.084784805723281e-06,,
0.00745,7.939464548343359e-06,1.7410973328608464e-05,,
0.007454999999999998,4.249528662391359e-07,-7.882636011348698e-06,,
0.00746,5.849537242220664e-07,2.0840941722708436e-06,,
0.007465000000000001,2.561082573216452e-06,-2.0652987292734808e-05,,
0.007469999999999999,2.140347668983097e-06,7.67723569480709e-06,,
0.007475000000000001,-1.4846853519519137e-06,-2.091222735625664e-06,,
0.007479999999999999,-4.94027905804188e-06,2.4010914383001684e-05,,
0.007485,-3.843356553335268e-06,-7.3812374511660584e-06,,
0.007489999999999998,3.214518208937086e-06,2.0961884916404384e-06,,
0.007495,1.6131937852916796e-05,-2.7470251759023052e-05,,
